a	/a/
empalar	/empalaɾ/
empalizada	/empaliθaða/
empalmado	/empalmaðo/
empalmar	/empalmaɾ/
empalme	/empalme/
empalmes	/empalmes/
empanada	/empanaða/
empanadas	/empanaðas/
empanadillas	/empanaðiʎas/
empanado	/empanaðo/
empaña	/empaɲa/
empañada	/empaɲaða/
empañado	/empaɲaðo/
empañar	/empaɲaɾ/
empapa	/empapa/
empapada	/empapaða/
empapadas	/empapaðas/
empapado	/empapaðo/
empapados	/empapaðos/
empapando	/empapando/
empapar	/empapaɾ/
empaparme	/empapaɾme/
empape	/empape/
empapelado	/empapelaðo/
empapelar	/empapelaɾ/
empapó	/empaˈpo/
empaqué	/empaˈke/
empaque	/empake/
empaquemos	/empakemos/
empaquen	/empaken/
empaques	/empakes/
empaqueta	/empaketa/
empaquetada	/empaketaða/
empaquetado	/empaketaðo/
empaquetados	/empaketaðos/
empaquetando	/empaketando/
empaquetar	/empaketaɾ/
emparedado	/empaɾeðaðo/
emparedados	/empaɾeðaðos/
empareja	/empaɾexa/
emparejado	/empaɾexaðo/
emparejados	/empaɾexaðos/
emparejamiento	/empaɾexamjento/
emparejamientos	/empaɾexamjentos/
emparejan	/empaɾexan/
emparejar	/empaɾexaɾ/
emparejarme	/empaɾexaɾme/
emparejarse	/empaɾexaɾse/
emparejarte	/empaɾexaɾte/
emparentada	/empaɾentaða/
emparentado	/empaɾentaðo/
emparentados	/empaɾentaðos/
empaste	/empaste/
empastes	/empastes/
empata	/empata/
empatadas	/empataðas/
empatado	/empataðo/
empatados	/empataðos/
empatamos	/empatamos/
empatan	/empatan/
empatar	/empataɾ/
empate	/empate/
empates	/empates/
empecé	/empeˈθe/
empecéis	/empeˈθeis/
empecemos	/empeθemos/
empecinado	/empeθinaðo/
empedernida	/empeðeɾniða/
empedernido	/empeðeɾniðo/
empedrado	/empeðɾaðo/
empeine	/empeine/
empeña	/empeɲa/
empeñada	/empeɲaða/
empeñado	/empeɲaðo/
empeñados	/empeɲaðos/
empeñan	/empeɲan/
empeñar	/empeɲaɾ/
empeñarlo	/empeɲaɾlo/
empeñas	/empeɲas/
empeñaste	/empeɲaste/
empeñé	/empeˈɲe/
empeñe	/empeɲe/
empeñó	/empeˈɲo/
empeño	/empeɲo/
empeños	/empeɲos/
empeora	/empeoɾa/
empeoraba	/empeoɾaβa/
empeorado	/empeoɾaðo/
empeoramiento	/empeoɾamjento/
empeoran	/empeoɾan/
empeorando	/empeoɾando/
empeorar	/empeoɾaɾ/
empeorará	/empeoɾaˈɾa/
empeorara	/empeoɾaɾa/
empeorarán	/empeoɾaˈɾan/
empeorarás	/empeoɾaˈɾas/
empeoraría	/empeoɾaˈɾia/
empeorarlo	/empeoɾaɾlo/
empeoraron	/empeoɾaɾon/
empeoras	/empeoɾas/
empeoraste	/empeoɾaste/
empeoré	/empeoˈɾe/
empeore	/empeoɾe/
empeoren	/empeoɾen/
empeores	/empeoɾes/
empeoró	/empeoˈɾo/
empeoro	/empeoɾo/
empequeñece	/empekeɲeθe/
emperador	/empeɾaðoɾ/
emperadores	/empeɾaðoɾes/
emperatriz	/empeɾatɾiθ/
empezaba	/empeθaβa/
empezábamos	/empeˈθaβamos/
empezaban	/empeθaβan/
empezabas	/empeθaβas/
empezad	/empeθað/
empezada	/empeθaða/
empezado	/empeθaðo/
empezáis	/empeˈθais/
empezamos	/empeθamos/
empezando	/empeθando/
empezar	/empeθaɾ/
empezará	/empeθaˈɾa/
empezara	/empeθaɾa/
empezáramos	/empeˈθaɾamos/
empezarán	/empeθaˈɾan/
empezaran	/empeθaɾan/
empezarás	/empeθaˈɾas/
empezaras	/empeθaɾas/
empezaré	/empeθaˈɾe/
empezare	/empeθaɾe/
empezaremos	/empeθaɾemos/
empezaría	/empeθaˈɾia/
empezaríamos	/empeθaˈɾiamos/
empezarían	/empeθaˈɾian/
empezarías	/empeθaˈɾias/
empezarla	/empeθaɾla/
empezarlo	/empeθaɾlo/
empezaron	/empeθaɾon/
empezase	/empeθase/
empezaste	/empeθaste/
empezasteis	/empeθasteis/
empezó	/empeˈθo/
empiece	/empjeθe/
empiecen	/empjeθen/
empieces	/empjeθes/
empieza	/empjeθa/
empiezan	/empjeθan/
empiezas	/empjeθas/
empiezo	/empjeθo/
empinada	/empinaða/
empinadas	/empinaðas/
empinado	/empinaðo/
empinar	/empinaɾ/
empírica	/eˈmpiɾika/
empíricamente	/eˈmpiɾikamente/
empírico	/eˈmpiɾiko/
emplazado	/emplaθaðo/
emplazamiento	/emplaθamjento/
emplazamientos	/emplaθamjentos/
emplea	/emplea/
empleaba	/empleaβa/
empleada	/empleaða/
empleadas	/empleaðas/
empleado	/empleaðo/
empleador	/empleaðoɾ/
empleadores	/empleaðoɾes/
empleados	/empleaðos/
empleamos	/empleamos/
emplean	/emplean/
empleando	/empleando/
emplear	/empleaɾ/
emplearé	/empleaˈɾe/
emplearía	/empleaˈɾia/
emplearlo	/empleaɾlo/
emplearon	/empleaɾon/
empleas	/empleas/
empleé	/empleˈe/
emplee	/emplee/
empleó	/empleˈo/
empleo	/empleo/
empleos	/empleos/
emplumada	/emplumaða/
emplumado	/emplumaðo/
emplumados	/emplumaðos/
empobrecido	/empoβɾeθiðo/
empollando	/empoʎando/
empollar	/empoʎaɾ/
empollón	/empoˈʎon/
empollona	/empoʎona/
empollones	/empoʎones/
empolvado	/empolβaðo/
empolvar	/empolβaɾ/
emporio	/empoɾjo/
empotrado	/empotɾaðo/
emprende	/empɾende/
emprendedor	/empɾendeðoɾ/
emprendedora	/empɾendeðoɾa/
emprendedores	/empɾendeðoɾes/
emprenden	/empɾenden/
emprender	/empɾendeɾ/
emprendí	/empɾenˈdi/
emprendido	/empɾendiðo/
emprendieron	/empɾendjeɾon/
emprendió	/empɾenˈdjo/
empresa	/empɾesa/
empresaria	/empɾesaɾja/
empresarial	/empɾesaɾjal/
empresariales	/empɾesaɾjales/
empresario	/empɾesaɾjo/
empresarios	/empɾesaɾjos/
empresas	/empɾesas/
empuja	/empuxa/
empujaba	/empuxaβa/
empujaban	/empuxaβan/
empujad	/empuxað/
empujada	/empuxaða/
empujado	/empuxaðo/
empujados	/empuxaðos/
empujamos	/empuxamos/
empujan	/empuxan/
empujando	/empuxando/
empujándola	/empuˈxandola/
empujándolo	/empuˈxandolo/
empujándome	/empuˈxandome/
empujar	/empuxaɾ/
empujará	/empuxaˈɾa/
empujara	/empuxaɾa/
empujaré	/empuxaˈɾe/
empujaremos	/empuxaɾemos/
empujaría	/empuxaˈɾia/
empujarla	/empuxaɾla/
empujarle	/empuxaɾle/
empujarlo	/empuxaɾlo/
empujarlos	/empuxaɾlos/
empujarme	/empuxaɾme/
empujarnos	/empuxaɾnos/
empujaron	/empuxaɾon/
empujarte	/empuxaɾte/
empujas	/empuxas/
empujaste	/empuxaste/
empujé	/empuˈxe/
empuje	/empuxe/
empujéis	/empuˈxeis/
empujemos	/empuxemos/
empujen	/empuxen/
empujes	/empuxes/
empujó	/empuˈxo/
empujo	/empuxo/
empujón	/empuˈxon/
empujones	/empuxones/
empuña	/empuɲa/
empuñadura	/empuɲaðuɾa/
empuñando	/empuɲando/
empuñar	/empuɲaɾ/
emular	/emulaɾ/
emulsión	/emuˈlsjon/
en	/en/
enagua	/enaɣwa/
enaguas	/enaɣwas/
enajenación	/enaxenaˈθjon/
enamora	/enamoɾa/
enamoraba	/enamoɾaβa/
enamorada	/enamoɾaða/
enamoradas	/enamoɾaðas/
enamorado	/enamoɾaðo/
enamorados	/enamoɾaðos/
enamoramiento	/enamoɾamjento/
enamoramientos	/enamoɾamjentos/
enamoramos	/enamoɾamos/
enamoran	/enamoɾan/
enamorando	/enamoɾando/
enamorándome	/enamoˈɾandome/
enamorándose	/enamoˈɾandose/
enamorándote	/enamoˈɾandote/
enamorar	/enamoɾaɾ/
enamorará	/enamoɾaˈɾa/
enamorara	/enamoɾaɾa/
enamorarán	/enamoɾaˈɾan/
enamorarás	/enamoɾaˈɾas/
enamoraras	/enamoɾaɾas/
enamoraré	/enamoɾaˈɾe/
enamoraría	/enamoɾaˈɾia/
enamorarme	/enamoɾaɾme/
enamorarnos	/enamoɾaɾnos/
enamoraron	/enamoɾaɾon/
enamorarse	/enamoɾaɾse/
enamorarte	/enamoɾaɾte/
enamoras	/enamoɾas/
enamorase	/enamoɾase/
enamoraste	/enamoɾaste/
enamoré	/enamoˈɾe/
enamore	/enamoɾe/
enamoren	/enamoɾen/
enamores	/enamoɾes/
enamoró	/enamoˈɾo/
enamoro	/enamoɾo/
enana	/enana/
enanas	/enanas/
enano	/enano/
enanos	/enanos/
encabeza	/eŋkaβeθa/
encabezaba	/eŋkaβeθaβa/
encabezada	/eŋkaβeθaða/
encabezado	/eŋkaβeθaðo/
encabezados	/eŋkaβeθaðos/
encabezan	/eŋkaβeθan/
encabezando	/eŋkaβeθando/
encabezar	/eŋkaβeθaɾ/
encabezará	/eŋkaβeθaˈɾa/
encabezó	/eŋkaβeˈθo/
encadena	/eŋkaðena/
encadenada	/eŋkaðenaða/
encadenadas	/eŋkaðenaðas/
encadenado	/eŋkaðenaðo/
encadenados	/eŋkaðenaðos/
encadenan	/eŋkaðenan/
encadenar	/eŋkaðenaɾ/
encadenarme	/eŋkaðenaɾme/
encadenaron	/eŋkaðenaɾon/
encadenó	/eŋkaðeˈno/
encaja	/eŋkaxa/
encajaba	/eŋkaxaβa/
encajaban	/eŋkaxaβan/
encajado	/eŋkaxaðo/
encajamos	/eŋkaxamos/
encajan	/eŋkaxan/
encajando	/eŋkaxando/
encajar	/eŋkaxaɾ/
encajará	/eŋkaxaˈɾa/
encajara	/eŋkaxaɾa/
encajarás	/eŋkaxaˈɾas/
encajaría	/eŋkaxaˈɾia/
encajarías	/eŋkaxaˈɾias/
encajarlo	/eŋkaxaɾlo/
encajaron	/eŋkaxaɾon/
encajas	/eŋkaxas/
encajé	/eŋkaˈxe/
encaje	/eŋkaxe/
encajen	/eŋkaxen/
encajes	/eŋkaxes/
encajó	/eŋkaˈxo/
encajo	/eŋkaxo/
encallado	/eŋkaʎaðo/
encallar	/eŋkaʎaɾ/
encalló	/eŋkaˈʎo/
encamina	/eŋkamina/
encaminada	/eŋkaminaða/
encaminado	/eŋkaminaðo/
encaminados	/eŋkaminaðos/
encaminar	/eŋkaminaɾ/
encaminó	/eŋkamiˈno/
encandilado	/eŋkandilaðo/
encanta	/eŋkanta/
encantaba	/eŋkantaβa/
encantaban	/eŋkantaβan/
encantada	/eŋkantaða/
encantadas	/eŋkantaðas/
encantado	/eŋkantaðo/
encantador	/eŋkantaðoɾ/
encantadora	/eŋkantaðoɾa/
encantadoras	/eŋkantaðoɾas/
encantadores	/eŋkantaðoɾes/
encantados	/eŋkantaðos/
encantamiento	/eŋkantamjento/
encantamientos	/eŋkantamjentos/
encantan	/eŋkantan/
encantando	/eŋkantando/
encantar	/eŋkantaɾ/
encantará	/eŋkantaˈɾa/
encantara	/eŋkantaɾa/
encantarán	/eŋkantaˈɾan/
encantarás	/eŋkantaˈɾas/
encantaría	/eŋkantaˈɾia/
encantarían	/eŋkantaˈɾian/
encantarle	/eŋkantaɾle/
encantaron	/eŋkantaɾon/
encantas	/eŋkantas/
encantaste	/eŋkantaste/
encanté	/eŋkanˈte/
encante	/eŋkante/
encantó	/eŋkanˈto/
encanto	/eŋkanto/
encantos	/eŋkantos/
encaprichada	/eŋkapɾitʃaða/
encaprichado	/eŋkapɾitʃaðo/
encapuchado	/eŋkaputʃaðo/
encapuchados	/eŋkaputʃaðos/
encara	/eŋkaɾa/
encarado	/eŋkaɾaðo/
encarando	/eŋkaɾando/
encarar	/eŋkaɾaɾ/
encararlo	/eŋkaɾaɾlo/
encarcela	/eŋkaɾθela/
encarcelación	/eŋkaɾθelaˈθjon/
encarcelada	/eŋkaɾθelaða/
encarceladas	/eŋkaɾθelaðas/
encarcelado	/eŋkaɾθelaðo/
encarcelados	/eŋkaɾθelaðos/
encarcelamiento	/eŋkaɾθelamjento/
encarcelan	/eŋkaɾθelan/
encarcelar	/eŋkaɾθelaɾ/
encarcelarán	/eŋkaɾθelaˈɾan/
encarcelaran	/eŋkaɾθelaɾan/
encarcelaron	/eŋkaɾθelaɾon/
encarcelen	/eŋkaɾθelen/
encarceló	/eŋkaɾθeˈlo/
encarecidamente	/eŋkaɾeθiðamente/
encarga	/eŋkaɾɣa/
encargaba	/eŋkaɾɣaβa/
encargaban	/eŋkaɾɣaβan/
encargabas	/eŋkaɾɣaβas/
encargada	/eŋkaɾɣaða/
encargadas	/eŋkaɾɣaðas/
encargado	/eŋkaɾɣaðo/
encargados	/eŋkaɾɣaðos/
encargamos	/eŋkaɾɣamos/
encargan	/eŋkaɾɣan/
encargando	/eŋkaɾɣando/
encargándome	/eŋkaˈɾɣandome/
encargándose	/eŋkaˈɾɣandose/
encargar	/eŋkaɾɣaɾ/
encargará	/eŋkaɾɣaˈɾa/
encargara	/eŋkaɾɣaɾa/
encargarán	/eŋkaɾɣaˈɾan/
encargaran	/eŋkaɾɣaɾan/
encargarás	/eŋkaɾɣaˈɾas/
encargaras	/eŋkaɾɣaɾas/
encargaré	/eŋkaɾɣaˈɾe/
encargare	/eŋkaɾɣaɾe/
encargaremos	/eŋkaɾɣaɾemos/
encargaría	/eŋkaɾɣaˈɾia/
encargarías	/eŋkaɾɣaˈɾias/
encargarle	/eŋkaɾɣaɾle/
encargarme	/eŋkaɾɣaɾme/
encargarnos	/eŋkaɾɣaɾnos/
encargaron	/eŋkaɾɣaɾon/
encargaros	/eŋkaɾɣaɾos/
encargarse	/eŋkaɾɣaɾse/
encargarte	/eŋkaɾɣaɾte/
encargas	/eŋkaɾɣas/
encargaste	/eŋkaɾɣaste/
encargó	/eŋkaˈɾɣo/
encargo	/eŋkaɾɣo/
encargos	/eŋkaɾɣos/
encargué	/eŋkaˈɾɣe/
encargue	/eŋkaɾɣe/
encarguemos	/eŋkaɾɣemos/
encarguen	/eŋkaɾɣen/
encargues	/eŋkaɾɣes/
encariñada	/eŋkaɾiɲaða/
encariñado	/eŋkaɾiɲaðo/
encariñando	/eŋkaɾiɲando/
encariñes	/eŋkaɾiɲes/
encariñó	/eŋkaɾiˈɲo/
encarna	/eŋkaɾna/
encarnación	/eŋkaɾnaˈθjon/
encarnaciones	/eŋkaɾnaθjones/
encarnada	/eŋkaɾnaða/
encarnado	/eŋkaɾnaðo/
encarnar	/eŋkaɾnaɾ/
encarnizada	/eŋkaɾniθaða/
encaró	/eŋkaˈɾo/
encefálico	/enθeˈfaliko/
encefalitis	/enθefalitis/
encelado	/enθelaðo/
encendamos	/enθendamos/
encended	/enθendeð/
encendedor	/enθendeðoɾ/
encendedores	/enθendeðoɾes/
encendemos	/enθendemos/
encender	/enθendeɾ/
encenderá	/enθendeˈɾa/
encenderán	/enθendeˈɾan/
encenderé	/enθendeˈɾe/
encenderemos	/enθendeɾemos/
encendería	/enθendeˈɾia/
encenderla	/enθendeɾla/
encenderlas	/enθendeɾlas/
encenderlo	/enθendeɾlo/
encenderlos	/enθendeɾlos/
encenderme	/enθendeɾme/
encenderse	/enθendeɾse/
encendí	/enθenˈdi/
encendía	/enθenˈdia/
encendían	/enθenˈdian/
encendida	/enθendiða/
encendidas	/enθendiðas/
encendido	/enθendiðo/
encendidos	/enθendiðos/
encendiendo	/enθendjendo/
encendiera	/enθendjeɾa/
encendieran	/enθendjeɾan/
encendieron	/enθendjeɾon/
encendimos	/enθendimos/
encendió	/enθenˈdjo/
encendiste	/enθendiste/
encera	/enθeɾa/
encerado	/enθeɾaðo/
encerando	/enθeɾando/
encerar	/enθeɾaɾ/
encerraba	/enθeraβa/
encerraban	/enθeraβan/
encerrada	/enθeraða/
encerradas	/enθeraðas/
encerrado	/enθeraðo/
encerrados	/enθeraðos/
encerramos	/enθeramos/
encerrando	/enθerando/
encerrar	/enθeraɾ/
encerrará	/enθeraˈɾa/
encerrara	/enθeraɾa/
encerrarán	/enθeraˈɾan/
encerraran	/enθeraɾan/
encerraré	/enθeraˈɾe/
encerraremos	/enθeraɾemos/
encerraría	/enθeraˈɾia/
encerrarían	/enθeraˈɾian/
encerrarla	/enθeraɾla/
encerrarle	/enθeraɾle/
encerrarlo	/enθeraɾlo/
encerrarlos	/enθeraɾlos/
encerrarme	/enθeraɾme/
encerrarnos	/enθeraɾnos/
encerraron	/enθeraɾon/
encerrarse	/enθeraɾse/
encerrarte	/enθeraɾte/
encerraste	/enθeraste/
encerré	/enθeˈre/
encerremos	/enθeremos/
encerró	/enθeˈro/
encerrona	/enθerona/
encesta	/enθesta/
encestar	/enθestaɾ/
enchapado	/eɲtʃapaðo/
enchilada	/eɲtʃilaða/
enchiladas	/eɲtʃilaðas/
enchufa	/eɲtʃufa/
enchufada	/eɲtʃufaða/
enchufado	/eɲtʃufaðo/
enchufar	/eɲtʃufaɾ/
enchufarlo	/eɲtʃufaɾlo/
enchufe	/eɲtʃufe/
enchufes	/eɲtʃufes/
encía	/enˈθia/
encías	/enˈθias/
enciclopedia	/enθiklopeðja/
enciclopedias	/enθiklopeðjas/
encienda	/enθjenda/
enciendan	/enθjendan/
enciendas	/enθjendas/
enciende	/enθjende/
encienden	/enθjenden/
enciendes	/enθjendes/
enciendo	/enθjendo/
encierra	/enθjera/
encierran	/enθjeran/
encierras	/enθjeras/
encierre	/enθjere/
encierren	/enθjeren/
encierres	/enθjeres/
encierro	/enθjero/
encima	/enθima/
encimas	/enθimas/
encimera	/enθimeɾa/
encino	/enθino/
encinta	/enθinta/
enclave	/enklaβe/
enclenque	/enkleŋke/
enclenques	/enkleŋkes/
encoge	/eŋkoxe/
encogen	/eŋkoxen/
encoger	/eŋkoxeɾ/
encogerse	/eŋkoxeɾse/
encogida	/eŋkoxiða/
encogido	/eŋkoxiðo/
encogiendo	/eŋkoxjendo/
encogieron	/eŋkoxjeɾon/
encogimiento	/eŋkoximjento/
encogió	/eŋkoˈxjo/
encoja	/eŋkoxa/
encojan	/eŋkoxan/
encolerizado	/eŋkoleɾiθaðo/
encomendado	/eŋkomendaðo/
encomendamos	/eŋkomendamos/
encomendaron	/eŋkomendaɾon/
encomendé	/eŋkomenˈde/
encomendó	/eŋkomenˈdo/
encomienda	/eŋkomjenda/
encomiendo	/eŋkomjendo/
encontraba	/eŋkontɾaβa/
encontrábamos	/eŋkonˈtɾaβamos/
encontraban	/eŋkontɾaβan/
encontrabas	/eŋkontɾaβas/
encontrad	/eŋkontɾað/
encontrada	/eŋkontɾaða/
encontradas	/eŋkontɾaðas/
encontrado	/eŋkontɾaðo/
encontrados	/eŋkontɾaðos/
encontráis	/eŋkonˈtɾais/
encontramos	/eŋkontɾamos/
encontrando	/eŋkontɾando/
encontrándolo	/eŋkonˈtɾandolo/
encontrándome	/eŋkonˈtɾandome/
encontrándonos	/eŋkonˈtɾandonos/
encontrándose	/eŋkonˈtɾandose/
encontrándote	/eŋkonˈtɾandote/
encontrar	/eŋkontɾaɾ/
encontrará	/eŋkontɾaˈɾa/
encontrara	/eŋkontɾaɾa/
encontráramos	/eŋkonˈtɾaɾamos/
encontrarán	/eŋkontɾaˈɾan/
encontraran	/eŋkontɾaɾan/
encontrarás	/eŋkontɾaˈɾas/
encontraras	/eŋkontɾaɾas/
encontraré	/eŋkontɾaˈɾe/
encontrare	/eŋkontɾaɾe/
encontraréis	/eŋkontɾaˈɾeis/
encontrareis	/eŋkontɾaɾeis/
encontraremos	/eŋkontɾaɾemos/
encontraría	/eŋkontɾaˈɾia/
encontraríamos	/eŋkontɾaˈɾiamos/
encontrarían	/eŋkontɾaˈɾian/
encontrarías	/eŋkontɾaˈɾias/
encontrarla	/eŋkontɾaɾla/
encontrarlas	/eŋkontɾaɾlas/
encontrarle	/eŋkontɾaɾle/
encontrarles	/eŋkontɾaɾles/
encontrarlo	/eŋkontɾaɾlo/
encontrarlos	/eŋkontɾaɾlos/
encontrarme	/eŋkontɾaɾme/
encontrármelo	/eŋkonˈtɾaɾmelo/
encontrarnos	/eŋkontɾaɾnos/
encontraron	/eŋkontɾaɾon/
encontraros	/eŋkontɾaɾos/
encontrarse	/eŋkontɾaɾse/
encontrarte	/eŋkontɾaɾte/
encontrase	/eŋkontɾase/
encontrásemos	/eŋkonˈtɾasemos/
encontrasen	/eŋkontɾasen/
encontrases	/eŋkontɾases/
encontraste	/eŋkontɾaste/
encontrasteis	/eŋkontɾasteis/
encontré	/eŋkonˈtɾe/
encontréis	/eŋkonˈtɾeis/
encontremos	/eŋkontɾemos/
encontró	/eŋkonˈtɾo/
encontronazo	/eŋkontɾonaθo/
encorvada	/eŋkoɾβaða/
encorvado	/eŋkoɾβaðo/
encrucijada	/enkɾuθixaða/
encrucijadas	/enkɾuθixaðas/
encuadernación	/eŋkwaðeɾnaˈθjon/
encuadernado	/eŋkwaðeɾnaðo/
encuadre	/eŋkwaðɾe/
encubierta	/eŋkuβjeɾta/
encubiertas	/eŋkuβjeɾtas/
encubierto	/eŋkuβjeɾto/
encubiertos	/eŋkuβjeɾtos/
encubre	/eŋkuβɾe/
encubridor	/eŋkuβɾiðoɾ/
encubriendo	/eŋkuβɾjendo/
encubrieron	/eŋkuβɾjeɾon/
encubrimiento	/eŋkuβɾimjento/
encubrimientos	/eŋkuβɾimjentos/
encubrió	/eŋkuˈβɾjo/
encubrir	/eŋkuβɾiɾ/
encubrirlo	/eŋkuβɾiɾlo/
encubriste	/eŋkuβɾiste/
encuentra	/eŋkwentɾa/
encuentran	/eŋkwentɾan/
encuentras	/eŋkwentɾas/
encuentre	/eŋkwentɾe/
encuentren	/eŋkwentɾen/
encuentres	/eŋkwentɾes/
encuentro	/eŋkwentɾo/
encuentros	/eŋkwentɾos/
encuesta	/eŋkwesta/
encuestas	/eŋkwestas/
encurtido	/eŋkuɾtiðo/
encurtidos	/eŋkuɾtiðos/
ende	/ende/
endeble	/endeβle/
endebles	/endeβles/
endemoniada	/endemonjaða/
endemoniado	/endemonjaðo/
endemoniados	/endemonjaðos/
enderece	/endeɾeθe/
enderecen	/endeɾeθen/
endereza	/endeɾeθa/
enderezado	/endeɾeθaðo/
enderezando	/endeɾeθando/
enderezar	/endeɾeθaɾ/
enderezarlo	/endeɾeθaɾlo/
enderezarme	/endeɾeθaɾme/
enderezarse	/endeɾeθaɾse/
enderezarte	/endeɾeθaɾte/
enderezó	/endeɾeˈθo/
endeudada	/endeuðaða/
endeudado	/endeuðaðo/
endeudados	/endeuðaðos/
endeudamiento	/endeuðamjento/
endiablada	/endjaβlaða/
endiablado	/endjaβlaðo/
endocarditis	/endokaɾðitis/
endocrino	/endokɾino/
endogamia	/endoɣamja/
endoscopio	/endoskopjo/
endulzado	/endulθaðo/
endulzar	/endulθaɾ/
endurece	/enduɾeθe/
endurecen	/enduɾeθen/
endurecer	/enduɾeθeɾ/
endurecerse	/enduɾeθeɾse/
endurecida	/enduɾeθiða/
endurecido	/enduɾeθiðo/
endurecidos	/enduɾeθiðos/
endureciendo	/enduɾeθjendo/
endurecimiento	/enduɾeθimjento/
endureció	/enduɾeˈθjo/
endurezca	/enduɾeθka/
ene	/ene/
eneas	/eneas/
enebro	/eneβɾo/
eneldo	/eneldo/
enema	/enema/
enemas	/enemas/
enemiga	/enemiɣa/
enemigas	/enemiɣas/
enemigo	/enemiɣo/
enemigos	/enemiɣos/
enemistad	/enemistað/
energética	/eneˈɾxetika/
energéticas	/eneˈɾxetikas/
energético	/eneˈɾxetiko/
energéticos	/eneˈɾxetikos/
energía	/eneˈɾxia/
energías	/eneˈɾxias/
enérgica	/eˈneɾxika/
enérgicamente	/eˈneɾxikamente/
enérgicas	/eˈneɾxikas/
enérgico	/eˈneɾxiko/
enérgicos	/eˈneɾxikos/
energúmeno	/eneˈɾɣumeno/
enero	/eneɾo/
enerva	/eneɾβa/
enes	/enes/
enésima	/eˈnesima/
enfada	/emfaða/
enfadaba	/emfaðaβa/
enfadada	/emfaðaða/
enfadadas	/emfaðaðas/
enfadado	/emfaðaðo/
enfadados	/emfaðaðos/
enfadamos	/emfaðamos/
enfadan	/emfaðan/
enfadando	/emfaðando/
enfadar	/emfaðaɾ/
enfadará	/emfaðaˈɾa/
enfadara	/emfaðaɾa/
enfadarán	/emfaðaˈɾan/
enfadarás	/emfaðaˈɾas/
enfadaras	/emfaðaɾas/
enfadaré	/emfaðaˈɾe/
enfadaría	/emfaðaˈɾia/
enfadarías	/emfaðaˈɾias/
enfadarme	/emfaðaɾme/
enfadarnos	/emfaðaɾnos/
enfadaron	/emfaðaɾon/
enfadarse	/emfaðaɾse/
enfadarte	/emfaðaɾte/
enfadas	/emfaðas/
enfadaste	/emfaðaste/
enfadé	/emfaˈðe/
enfade	/emfaðe/
enfadéis	/emfaˈðeis/
enfaden	/emfaðen/
enfades	/emfaðes/
enfadó	/emfaˈðo/
enfado	/emfaðo/
enfados	/emfaðos/
énfasis	/ˈemfasis/
enfáticamente	/eˈmfatikamente/
enfático	/eˈmfatiko/
enfatiza	/emfatiθa/
enfatizando	/emfatiθando/
enfatizar	/emfatiθaɾ/
enferma	/emfeɾma/
enfermaba	/emfeɾmaβa/
enfermaban	/emfeɾmaβan/
enfermado	/emfeɾmaðo/
enfermamos	/emfeɾmamos/
enferman	/emfeɾman/
enfermando	/emfeɾmando/
enfermar	/emfeɾmaɾ/
enfermará	/emfeɾmaˈɾa/
enfermara	/emfeɾmaɾa/
enfermarás	/emfeɾmaˈɾas/
enfermaras	/emfeɾmaɾas/
enfermaré	/emfeɾmaˈɾe/
enfermaría	/emfeɾmaˈɾia/
enfermaron	/emfeɾmaɾon/
enfermas	/emfeɾmas/
enfermaste	/emfeɾmaste/
enfermé	/emfeˈɾme/
enferme	/emfeɾme/
enfermedad	/emfeɾmeðað/
enfermedades	/emfeɾmeðaðes/
enfermen	/emfeɾmen/
enfermera	/emfeɾmeɾa/
enfermeras	/emfeɾmeɾas/
enfermería	/emfeɾmeˈɾia/
enfermero	/emfeɾmeɾo/
enfermeros	/emfeɾmeɾos/
enfermes	/emfeɾmes/
enfermiza	/emfeɾmiθa/
enfermizas	/emfeɾmiθas/
enfermizo	/emfeɾmiθo/
enfermizos	/emfeɾmiθos/
enfermó	/emfeˈɾmo/
enfermo	/emfeɾmo/
enfermos	/emfeɾmos/
enfisema	/emfisema/
enfoca	/emfoka/
enfocada	/emfokaða/
enfocadas	/emfokaðas/
enfocado	/emfokaðo/
enfocados	/emfokaðos/
enfocamos	/emfokamos/
enfocan	/emfokan/
enfocando	/emfokando/
enfocar	/emfokaɾ/
enfocaremos	/emfokaɾemos/
enfocarlo	/emfokaɾlo/
enfocarme	/emfokaɾme/
enfocarnos	/emfokaɾnos/
enfocarse	/emfokaɾse/
enfocarte	/emfokaɾte/
enfocas	/emfokas/
enfocó	/emfoˈko/
enfoco	/emfoko/
enfoque	/emfoke/
enfoquemos	/emfokemos/
enfoquen	/emfoken/
enfoques	/emfokes/
enfrascado	/emfɾaskaðo/
enfrenta	/emfɾenta/
enfrentaba	/emfɾentaβa/
enfrentábamos	/emfɾenˈtaβamos/
enfrentaban	/emfɾentaβan/
enfrentada	/emfɾentaða/
enfrentadas	/emfɾentaðas/
enfrentado	/emfɾentaðo/
enfrentados	/emfɾentaðos/
enfrentáis	/emfɾenˈtais/
enfrentamiento	/emfɾentamjento/
enfrentamientos	/emfɾentamjentos/
enfrentamos	/emfɾentamos/
enfrentan	/emfɾentan/
enfrentando	/emfɾentando/
enfrentándome	/emfɾenˈtandome/
enfrentándonos	/emfɾenˈtandonos/
enfrentándose	/emfɾenˈtandose/
enfrentándote	/emfɾenˈtandote/
enfrentar	/emfɾentaɾ/
enfrentará	/emfɾentaˈɾa/
enfrentara	/emfɾentaɾa/
enfrentarán	/emfɾentaˈɾan/
enfrentaran	/emfɾentaɾan/
